prod,title,author,date,stars,comments
iHeartRadio,Great,Thebootyhunter23,2-Jan-16,5,I love this app!!
iHeartRadio,Five Stars,isabelle Brinkhuis,24-Jan-16,5,Easy to use!
iHeartRadio,Five Stars,John L,11-Jul-15,5,Have only used it a few days but it seems to work well.
iHeartRadio,Three Stars,John Yeagle,24-Jan-16,3,Too many ads
iHeartRadio,Five Stars,jason stoudmire,7-Apr-15,5,love it get to listen to my favorite show anytime just in case i missed it
iHeartRadio,I was disapointed.,shelia duarte,26-Feb-15,3,It works fine but the few stations it offers are not what I am very interested in.
iHeartRadio,Three Stars,ms,26-Nov-15,3,Too many long commercials
iHeartRadio,Four Stars,Mike T,4-Feb-16,4,great music.
iHeartRadio,Five Stars,Helpful Hanna,31-May-15,5,"Multiple stations, clear reception, all day listening pleasure."
iHeartRadio,One Star,Mary Frances Hall,15-Oct-15,1,Will cancel. Too much of a hassel.
iHeartRadio,love iheartradio,s.lambert,1-Sep-14,5,it plays all of my favorite songs! it takes all my likes into concideration & plays off of that! love love love
iHeartRadio,favorite music app,r u kidding me,6-May-15,5,This is an amazing app!!!! Anyone who loves music get this app!!;):)
iHeartRadio,I love this,H.Pribble-Snyder,8-Oct-13,5,I love that this gives you so many options...I love having personal stations and then real radio stations to listen too! Also love that it introduces me to so many new music!
iHeartRadio,love it,Sparks n Ashes,25-Nov-15,5,great when away from home
iHeartRadio,artist radio,tay,15-Jul-14,5,Pick any song or radio station. Create your own stations from songs and artist. It's fun and a great way to listen to music.
iHeartRadio,ITS AWESOME,larissa,17-Sep-15,5,You can listen to your favorite music!!!
iHeartRadio,oldies forever!,oldies'54,5-Aug-14,5,great music for the old school at heart!love the looks and sounds!keep up the great tunes.love ya all!
iHeartRadio,"I thought I heart had great variety, which I love",diva,20-Jul-14,5,"I thought I heart had great variety, which I love, however, the station that I really wanted to listen to was not available"
iHeartRadio,Better than Pandora,Craig Mutton,14-Apr-14,5,"Better than Pandora at figuring out what I want to hear. Also, it lets you listen to radio shows like Prairie Home Companion, not just songs."
iHeartRadio,love this app fav songs,Vanessa,17-Nov-14,5,I love this app it's so easy to work withIf you're interested you should get ITTTTTTTTâù_ï¸èâù_ï¸èâù_ï¸èâù_ï¸è
iHeartRadio,awsome!,foxcraft,1-Aug-15,5,this app is the best for listening to music _Ÿ˜Å_Ÿê__Ÿç•
iHeartRadio,Love this app,dnll1978,11-Nov-13,5,"I love how there are hardly any commercials and I get constant music all day while at work.  I love the sleep timer setting, it is something that Pandora does not have."
iHeartRadio,luv it,Gabriella Foley,13-Jun-15,5,Usually whenI'm bored I listen to it and start dancing
iHeartRadio,IHeart ROCKS!!,#NAME?,27-Jul-16,5,"If you're a music fanatic and you haven't tried IHeart yet. . . . Get off your duff and try it!!! I'm an oldschool girl who is always last to catch up with technology, and this app is one of my favorite all time finds! I've been stuck on my favorite local radio station in smalltown NH since I was a kid in the 80's. And now, no matter where in the world I go, I can listen to my favorite station with IHeart radio! I never have to miss a minute of my beloved early morning show, because not only can I listen to it streaming live through IHeart, but I can also listen to it on demand! It doesn't stop there, either! Oh no, you can create all the stations you want, categorized in a million ways! Create a station by typing in your favorite band and IHeart will play you all that bands most popular songs along with the greatest hits by bands of a similar genre. You have a thumbs up and down to rate every song IHeart plays for you and it remembers. You can even create your own personal station by choosing ""your favorites"". It will play all the songs you've rated with a thumbs up. This is by far the coolest app for any music maniac! And it's free!! So how can you go wrong?? Stop thinking about it and hust download it, you won't be sorry."
iHeartRadio,Great music station,Charm addict,1-Mar-15,5,My favorite radionstation. I have it downloaded on all my devices. It's the best!
iHeartRadio,awesome,Niko Avetisian,18-Sep-13,5,Its cool but some of my favorite stations aren't on here. I rated it 5 stars because there are many cool features which makes surfing for your favorite artists or stations easy.
iHeartRadio,I love it!,Kindle Customer,30-Oct-14,4,"It's very nice, although my first choice would be Pandora... Still love the simplicity and the style.of IHeartIt :)"
iHeartRadio,Very Happy,jack norton,8-Jun-15,5,Easy to use and contains all of the types music that I enjoy.
iHeartRadio,Five Stars,bck95,14-Oct-15,5,I use this a lot more than Pandora
iHeartRadio,love this app,Toni R. Larimore,3-Dec-15,5,Could stream music 24/7
iHeartRadio,great,bre bre,2-Sep-15,5,This app is boss is helps me like aloooooot
iHeartRadio,love it,kaitlan,20-Sep-14,5,I finally I found a app that I can listen to while play kindle fires games I really love it . You should get it
iHeartRadio,i love ie,Jeanie,6-Aug-13,5,I tune in every day to listen to music that is contemporary gospel by energetic singers and I can can choose from a huge variety of music all over the country and the sound is awesome.
iHeartRadio,My statioin extended,Jon Schwalbe,26-Dec-13,4,This iHeart gives me access to my kind of music even if it's out of the range of normal broadcast. As long as I have internet connection this is pretty special!
iHeartRadio,Five Stars,Luis Lizarzaburu,4-Feb-16,5,Excelente
iHeartRadio,awesome!!,Wendy,27-Dec-14,5,I love this app! I love to listen to what I'm in the mood for and I heart lets me....awesome
iHeartRadio,love it...(,Hunnypooh926,9-Aug-14,5,so much music it makes it easy to find something to listen to in whatever mood I am in.....(and mood changes a lot) lol
iHeartRadio,Five Stars,Jennifer Warren,25-Sep-15,5,Love the music on this easy to use app
iHeartRadio,GREATEST APP EVER,Gamzee Makara,9-Sep-14,5,"I love the stations, and where you can see the lyrics to sing along with! I wish i could rate higher than 5 stars"
iHeartRadio,Five Stars,Robert C Nygren,31-Jul-15,5,Easy access to beautiful music.  Highly recommend!
iHeartRadio,Love It!,Regular Joe,16-Jan-14,5,There are so many selections of stations and genres on iHeart. I enjoy listening to it daily. Good quality sound into my headphones. Would recommend to all of my friends.
iHeartRadio,iheart radio,C. Garland,7-Aug-14,5,"Great app!!! Have it on my kindle, phone, and laptop. Works great! Best part is that it's free! Haven't had any issues with it"
iHeartRadio,Doesn't work on Kindle,Sue W. Elseewi,2-Jan-13,1,"This app keeps stopping on my Kindle Fire.  I get the message that ""I Heart Radio has stopped"" and it won't launch.  I have no problem with the app on my ipod, but it doesn't work consistently, if at all, on the Fire."
iHeartRadio,Five Stars,Sparky H.,1-Sep-15,5,Very good site for different music stations
iHeartRadio,Radio on the Go,Boochie,24-Mar-13,5,"I love being able to listen to the radio stations that I enjoy while excersizing at the Recreation Center.  My portable radio would not keep a clear channel, having IHeartRadio has eliminated that problem."
iHeartRadio,Loving iHeart,Tracy,10-Jun-14,5,Love the ability to change stations quickly and to search for certain artists. Making new favorites and returning is easy as well.
iHeartRadio,Great for Kindle fire,Stephen Lescowitch,10-Dec-14,5,I am very impressed with Iheart radio app it's a great app I have no problems with it I love it
iHeartRadio,great,Bonnie Kisner,18-Apr-15,5,Love it all great tunes and great choices on all the different tunes...
iHeartRadio,awesome,better than roblox!!!,19-Dec-15,5,Better then Pandora
iHeartRadio,EPIC!_Ÿ’_,Kindle Customer,9-Jun-16,5,Good app and I like how you can create your own custom station
iHeartRadio,How??,Daniel E. Carrigan,10-Dec-15,1,Can't get it to work.
iHeartRadio,Specialize you Genre of Music,CProctor,21-Feb-15,5,"I have not used it very much as of yet, but love the versatility of music offered."
iHeartRadio,good except for using same  stuff repeatedly,harpersfancy,3-Oct-14,4,Don't like Hunter Hayes? He'll be on the play list even if you give the thumbs down... Otherwise a good app.
iHeartRadio,Music!!!!!,D. Durham,4-Jan-14,5,"No ads, my choice of genre & even more choices inside the genre!  Great!  This saved me from buying a radio, boombox, or whatever for every room in the house."
iHeartRadio,Best app ever,Marla B. Ogof,30-Dec-14,5,If u r looking for a music app this is the one. My whole family loves it and yours will to.
iHeartRadio,difficult,Robert B.,19-Jun-14,2,"This app is ok if you just want to Willy nilly around and don't want nothing specific, have trouble picking up my local channels"
iHeartRadio,Review of iHeart Radio,M. K. Roberts,17-Apr-15,5,Seldom listen to it but it's nice to have when music or news is wanted.
iHeartRadio,Five Stars,buckie,25-Oct-15,5,I listen to iheart all the time
iHeartRadio,fantastic,Amazon Customer,5-Jan-16,5,I love this app
iHeartRadio,perfect,Deborah  Richards,1-Mar-13,5,I really fell in love with KLOVE radio when traveling to my son's college . I could not get it at home. Part of my decision to get a kindle fire was so I could get I Heart Radio. I have not been disappointed!
iHeartRadio,great music,catzrule2,25-Oct-13,5,i love iheartradio. you can take it any where with you and so many station to choose from. i have had iheart for about a year now and more and more stations are joinning.
iHeartRadio,Jazz lover,Michael Lemke,29-Oct-15,4,Lets me carry my jazz with me.
iHeartRadio,"I ""heart"" I Heart Radio",utlady,22-Sep-12,5,"Choosing stations is extremely easy and I really enjoy being able to listen to radio stations from all over.  Many places I've been or visited before that had really great local music, now I can enjoy them all no matter where I am!"
iHeartRadio,cool,w.cam,27-Sep-14,5,it is cool. I can listen to music. it is fun. I like it. it is cool. I like it because I van listen to music.
iHeartRadio,awesome,j marie,18-Jan-15,5,this app lets me listen to the music I want I love it so much unearth radio is the best
iHeartRadio,the best,Jakiya,16-Aug-15,5,I love this app or plays all my favorite songs
iHeartRadio,iHeartRadio review,housweet,6-Oct-14,5,Pick your own channels.
iHeartRadio,"Nothings truly free people.  The Face Book requirement sucks, but here's my answer...  CHEAT!",MamaGonsalves916,21-Jun-13,4,"I'm glad I read the reviews of this app.  It looks like the only major complaint is the FB for certain functionality.  I have a FB account and get annoyed when I see popup notices that my old Highschool acquaintance is ""currently listening to Paranoid by Megadeth"", you get my drift, and I hope that won't happen to me if when I sign up.  I'm not sure if linking the iHeart Radio to my FB will do that and I also don't want to find out the hard way.  This is also EXTREME social media and somewhere in the fine print of that legal jargon nobody fully reads, they may (probably) get your authorization to access your contacts and more. My answer to this possible dilemma is, create a ghost FB account.  I have backed out of a few cool apps in the recent past because they have required FB, it's about time I conform to the masses, but not let them win :-)  So go ahead and enjoy this app and don't worry about the FB aspect, just cheat."
iHeartRadio,Over Amazing,Doodlebug,20-Jan-14,5,This app is amazing. It's never failed me what i want to hear. Its never hurt my kindle and works perfectly.Absolutely perfect app. I totally recommend it.
iHeartRadio,love,hhububuh.,7-Oct-14,5,love It hyghg hybrid gyve gtg vfv Cfc gtg gtg gtg gyve goggle gtg fvgfggggt fffftf ffff fffff ffff fff Cfc.
iHeartRadio,good radio!,Nikkie Noodle,19-Sep-13,5,I love this app- I love the variety of stations available and you can customize what you like and don't like. It never freezes and I enjoy the stations that matches my mood! :)
iHeartRadio,kid review,Beth Bennett,23-Jun-15,5,"Great to listen all my favorite songs,artists,and sashons"
iHeartRadio,good app,Lora Nix,20-Aug-15,4,It.s.a.good app I liked this app it helped me
iHeartRadio,One Star,Amazon Customer,27-Jan-16,1,Won't open
iHeartRadio,Five Stars,Hilda Louise Godley,9-Jun-15,5,LOVE TO USE IT TO STREAM SMOOTHE JAZZ.... MY DAILY LIFESAVER
iHeartRadio,really good,Amazon Customer,31-Aug-14,5,I really like the app I always listen to it when I'm bird and I'll dance to it and stretch to get my slippers down
iHeartRadio,My new music station,William Gallogly,28-Oct-15,5,Love it far better than pan...
iHeartRadio,Love It!,Anna Johnson,21-May-14,5,"Extremely easy to use.  My favorite radio stations and artists at my fingertips, what's not to love?  My husband is now addicted too."
