"Index","Product","Date","Stars","Review"
47825,"Spotify",2016-03-02,5,"Love it I have had this for awhile and I love it so much it is a lot better than other music apps I have had in the past, I love making my own playlist n discovering new music and being able to listen off line happy"
47827,"Spotify",2015-10-04,5,"Spotlight improves my life! Spotlight improves my life in so many ways. I love finding new music by artists I know and new artists. Meditations balance me. Spiritual music, rock, folk, dance, audio self help... - Spotify has the best of everything."
47830,"Spotify",2015-03-15,5,"The best for musiphilos The best for musiphilos The best for ... The best for musiphilos The best for musiphilos The best for musiphilos The best for musiphilos The best for musiphilos The best for musiphilos The best for musiphilos The best for musiphilos The best for musiphilos The best for musiphilos The best for musiphilos The best for musiphilos"
47834,"Spotify",2015-11-03,2,"what happened?! I used to love this app but got locked out of my account. I created a new one but it was DIFFERENT. I had to shuffle a bunch of different songs in order to get to the one I want! Not only that but I can not skip tracks. Please fix"
47835,"Spotify",2016-07-02,3,"offline I love this app but it will not work offline"
47837,"Spotify",2014-08-03,5,"WOW! This app is amazing! Absolutely love it! It is a quick load, there is no static-y sounds, and it is just so much better than having to buy the songs on ITunes. No words can describe how much I love this! No words!"
47839,"Spotify",2017-01-02,5,"Smooth Playing Fabulous. I am using Spotify smooth playing, seldom a glitch Spotify on three devices: Laptop, LG Power cellphone, Amazon Fire HD8."
47840,"Spotify",2017-01-17,4,"the best does not have EVERY song, but I am happy that I can create a playlist and it is easy for my friends to check them out. Plus...FREE happy"
47841,"Spotify",2017-07-28,5,"Five Stars Love the easy search and creation of playlists."
47848,"Spotify",2015-10-10,3,"Amazing yet Disappointing I totally love Spotify, no doubt. But heck, I am having a hard time on this because I can not listen offline and even though I already updated this app, it keeps on saying that I need to upgrade to listen offline. Can you please fix it?"
47849,"Spotify",2017-11-02,5,"Five Stars Bombdotcom"
47850,"Spotify",2017-03-26,5,"Five Stars Good music"
47856,"Spotify",2017-04-04,2,"Horrible The selection of music is great, but there are unrelenting commercials that prevent you from listening to the music"
47858,"Spotify",2015-08-31,5,"Excellent Been a huge fan ever since Sony jumped on board. I love the and number 34;artist radio and number 34; as a great way to discover similar artists with great albums. I also love to see companies adopt 3rd party solutions reminds me of the Windows XP days."
47859,"Spotify",2015-09-20,5,"Holy Streming Data, Bat man! This app is the most awesome ever! Over the years I have lost at least a thousand vinyl albums and CD's for many different reasons. With Spotify, I can have that music again and I do not have to worry about shelf space or losing them again!"
47860,"Spotify",2016-11-30,5,"Very helpful app Spotify is very good if your on the go you can create playlist and save and download your favorite songs and artist and listen offline"
47861,"Spotify",2016-12-24,5,"Brilliant range of music and accessibility. I still cannot believe how fast and extensive the range of music is and the ease with which one can produce and access playlists."
47862,"Spotify",2015-09-29,5,"five star app I was so happy when my sister told me about this app. I like to listen to music while I work so it was nice not having to find a new song on YouTube every time a song ended. Get Spotify if you dont have pandora on your hand held device."
47863,"Spotify",2017-03-27,5,"Love it. I love Spotify. I have just about every artist that I love."
47864,"Spotify",2016-06-22,4,"awsome app This app is so awesome u can listen to so much music. The only thing I do not like is how u only get 5skips and when u use all of the u have to wait one hour for 5 new skips"
47867,"Spotify",2017-05-31,4,"Four Stars Impressed"
47871,"Spotify",2017-06-08,5,"A great app A lot better than Amazon music, more music and worth it!!! Another way to see what your friends are listening to."
47872,"Spotify",2017-04-15,5,"Exceeds expectations It works better than the normal radio apps, and it does a good job recommending music. it is also very easy to use."
47876,"Spotify",2016-01-12,4,"Awesome Aside from the mobility issue since you need premium to listen without WiFi or data, the fact you can not play specific songs on android or Apple phones, it is the perfect music app for kindle or stationary devices like pc."
47878,"Spotify",2017-01-01,5,"Great! Got for my Kindle Fire. Invested in family Premium, now it is perfect for the gym. I love Spotify and the app is great on Kindle."
47884,"Spotify",2017-08-01,5,"Spotify Review Good App"
47885,"Spotify",2017-05-26,5,"Better than Pandora I love the fact that we can created our own station way better than Pandora😌😌😌😌😌😇😇💖💖💖💖💖💖💖💖💖🎶🎵🎼"
47888,"Spotify",2015-10-26,5,"Five out of five it is good when you have premium but if you are like me the Commercials did not bother me that much. I would listen to commercials but now I tried out premium I am positive premium is worth it. I would recommend it to all my friends"
47891,"Spotify",2016-08-24,5,"I love this appppppppppp Love it reallly helped"
47896,"Spotify",2017-08-14,5,"music bonaza So much music. Problem is how to handle it."
47897,"Spotify",2016-11-07,3,"it just quit working It will let me listen to 1 or 2 songs and then it will just quit playing, before I never had any problems with it until an hour or 2 ago."
47902,"Spotify",2014-11-22,5,"get app for listing to music I I love.listing to music and this makes me want even more to listen to music it is the best u can find any song you like and it would venture and then you can add it to your favorite song and then shuffle play when you have a lot of sings and you can listen to all them! Short story... need to get it"
47916,"Spotify",2017-05-11,5,"I LOVE THIS APP Best ever I bet it can get 9999999999 likes"
47923,"Spotify",2017-04-09,5,"Five Stars LOVE this music streaming app."
47926,"Spotify",2016-08-22,5,"THE BEST MUSIC APP EVER This app lets you pick the songs you want to listen to,other than Pandora when you do not even know what song your listening to!BY MADDIE BLOOM"
47927,"Spotify",2015-08-11,5,"I love it. I do not have to wait till the ... I love it. I do not have to wait till the end of a movie and go through all the music to try to remember what song I wanted to know the title of. I hear something I like, press the screen and almost instantly know the title, singer, and album."
47933,"Spotify",2017-09-19,5,"top 5 app out there. This app is a must have. Nothing bad to say.. Highly recommend! do not take my word for it, download it and see for yourself."
47934,"Spotify",2017-01-21,5,"GET IT😄😈😴 Omg it is amazing. You can go on another app and still listen😮fyi one republic is awesome so is Taylor Swift and genesis😂😅"
47935,"Spotify",2017-01-08,5,"Best music app Spotify is by far the best music app on the market. Would definitely recommend premium tlo all collegiate studesnts as well!!"
47937,"Spotify",2016-06-01,5,"Better than radio Spotify is perfect for the shop, always something different and very helpful when looking for different music. Especially when the radio plays the same song 8 times an hour."
