"Index","Product","Date","Stars","Review"
25436,"iHeartRadio",2014-08-02,1,"do not waste your time I try to play music but it play what other that listen to and like! It also have a skip feature where I have to listen to music that drive me nut! it be great for radio but if not do not download it!"
25437,"iHeartRadio",2013-11-14,5,"iheartradio rock! Love this app! allow freedom from the static that you hear on radio station that be available out in the rural area. Clear quality music. And its a bonus to listen to station in other state if you feel like it!"
25440,"iHeartRadio",2016-02-24,1,"DO NoT GET THIS APP HATE THIS APP. THE REASON I get THIS APP be BECASUE I lose MY MP3 PLAYER AND I think THIS WOULD WORK BUT YOU NEED WIFI FOR YOU TO PICK UP ANYTHING. EVEN WHEN YOU HAVE WIFI IT work ON AND OFF"
25444,"iHeartRadio",2013-09-03,4,"do What I want do just what I want it for get me radio station I be familiar with when far from home. Of course it be probably a bandwidth hog but I be far from the only one guilty of hog bandwidth for my own good."
25446,"iHeartRadio",2014-03-28,1,"why I hate i love radio Horrible!! I sign up to listen to Dodger game live. Obviously iHeartRadio do not live stream what should be on Also under thrall of wicked time warner try to operate a monopoly on Dodger broadcast!!"
25447,"iHeartRadio",2013-09-03,4,"This be really great! I acquire this to listen to a college football game that be not cover in our area of Kansas. It be great. I also utilize to listen to a Christian radio station that be also not in our area."
25450,"iHeartRadio",2013-03-08,5,"Love Love Love Whenever I be in my car my radio station be always see to Clear Channel radio. I enjoy listen to everyone but really enjoy the Love doctor. Now with this app I can listen at home on my android."
25452,"iHeartRadio",2012-08-12,5,"read this review I do not know why everyones so upset that it need a facebook. almost everyone have one and if you do not have one just get one. I for one absolutely love this app and recommend this to everybody."
25453,"iHeartRadio",2012-08-09,5,"no facebook people say you need facebook you do not all you need be a email to save stuff I love this app and I be shure you will to. the only problem I have ever have be it wont play EVERY station. kk hope you like it"
25455,"iHeartRadio",2012-08-16,5,"Love this!!! I absolutely love my I heart Radio app. I actually fall asleep with it on. Love the fact I can listen to the music I want to hear instead of only what be available in my listen area."
25456,"iHeartRadio",2013-06-23,2,"Not a advertize can not get it to work properly a advertize without open a account with Facebook or Yahoo neither of which I want to do. Hence I will not be use it and will remove it from my Kindle."
25460,"iHeartRadio",2012-09-06,5,"I like this application for my Android Tablet It work perfectly on my Android Tablet. it be like radio station on my tablet where I can carry around. I would recommend it to everyone if only if it be compatible on their system."
25461,"iHeartRadio",2012-07-30,1,"Really confuse. I be so confuse so I delete it. I can not even ting half of my favorote radio station or my favorite song. I recommend Pandora instead."
25464,"iHeartRadio",2014-02-02,4,"whoa This sooo way good than Pandora. I just now start listen to music on here and good.... wow. it be soo awesome and I would recommend it to anyone who like awesome thing. Very coolio wink"
25465,"iHeartRadio",2012-08-16,4,"i like it. but I really wish that it would let you skip so many for every station not the whole app but other then that i love how I can listen to my favorite radio station with out be in the car"
25467,"iHeartRadio",2013-09-21,1,"yuck Not for me. Too many commercial. Good for someone who like national radio station. Thank you anyway. You can keep this app."
25468,"iHeartRadio",2017-01-26,1,"Terrible. No matter what connection I have whether it... Terrible. No matter what connection I have whether it be perfect 4g lte or Wifi it constantly go out when try to listen to it. Not worth the headache."
25476,"iHeartRadio",2013-10-29,3,"be good but now suck This app be good at first but then i make a update and now the format be not user friendly and it never play the song that i want. on tpp of that it now have much add and little skip."
25478,"iHeartRadio",2013-08-14,2,"do not like it! I enter the radio station that I want to hear and it play all kind of crazy music that be not what I want to hear."
25480,"iHeartRadio",2014-02-10,4,"just plain great!!!!!! ~. it be for free find great music play the type of music you like just like Pandora and do I mention it be FREE!!!! I love this app already!!! Get this app if you need music!!!!"
25481,"iHeartRadio",2016-08-11,1,"song skip when you want to skip a song because you do not like it it only let you skip like 3 song and I hate it. if it get fix I would give it 5 star for sure"
25484,"iHeartRadio",2012-12-21,1,"i hate this radio I think it would be nice to listen to music on my kindle so I get this. but it do not have any good station like radio Disney. or the highway. yes I like country. sue me."
25486,"iHeartRadio",2012-08-23,5,"in live with it this app be great! it have radio station I love and song I love without commercial. I highly recommend it to anyone who like music and like to discover new music."
25487,"iHeartRadio",2012-12-15,1,"suck be awesome till facebook be flip require rate 100 star thank 4 ruin my favorite app cus i do not have facebook"
25494,"iHeartRadio",2014-05-02,4,"iheartradio a good program This have be a great app whether on the droid operate system or the apple system. This allow me to listen to the radio where I normally can not get a radio signal"
25499,"iHeartRadio",2012-09-06,5,"iheartradio Review iheartradio be awesome lot of selection. choice be endless. You can customize your own style or choose from hundred of station around the country."
25500,"iHeartRadio",2012-08-15,5,"cool app I like this app cause I can listen to the radio on my tablet insted of have to look for my favorite station I can look on my station and listen to it."
25505,"iHeartRadio",2017-01-07,5,"Really good app! I do not know if I would like it or not but I be so glad I download it on my kindle and phone. work and sound great."
25507,"iHeartRadio",2014-05-04,4,"NA"
25509,"iHeartRadio",2012-06-11,5,"Awesome this be a awesome app I really love how you get to listen to music from your kindle. Awesome! Great app"
25512,"iHeartRadio",2014-04-28,5,"asome App I think this app be asome to have on your device for any one who want this app and you can put your kid favorite station for music on a favorite list"
25517,"iHeartRadio",2012-08-26,5,"love my music! I use this app almost daily. The only thing that would make it good would be if I can still use it without the internet connection."
25518,"iHeartRadio",2012-01-15,1,"NA"
25519,"iHeartRadio",2012-08-18,5,"good than Pandora I love this app because I can actually hear new music also in the playlist unlike other app. Also the quality of the music be great."
25523,"iHeartRadio",2014-06-17,1,"I delete this from Kindle I didnot try this out at all on my Kindle for some reason. They want you to register and at the time do not feel like all that."
25525,"iHeartRadio",2012-08-18,5,"great app this be awesome I do not mean to be desperate but I have a fan page can someone or anyone like it thank so much Hebe um great app"
25534,"iHeartRadio",2014-01-10,5,"I Love iheartradio... A friend at work recommend iheartradio. it be a great app. Love love love. I recommend it highly. Very satisfy. Give it a try."
25535,"iHeartRadio",2014-06-18,5,"Awesome I love this app! The variety and selection be the good. I put my headset on and can listen to the music all day while work."
25541,"iHeartRadio",2014-06-14,2,"Music The local station here be not my favorite so I do not use this. Just do not like the station that be here in my area."
25545,"iHeartRadio",2013-07-15,4,"cruxium Great book look forward to the next book. Karen Cox be a excellent writer. Great idea to think of the tittle character"
25551,"iHeartRadio",2014-01-10,5,"Great Love be able to take the radio with me at my desk. rock and work. make the day go by much good and fast."
25558,"iHeartRadio",2012-08-17,5,"A great app for radio lover I Heart Radio be great! A lot of station nationwide access. Every genre of music and talk. I give it a 10 / 10!"
25559,"iHeartRadio",2013-03-06,1,"will not download. It will not download. I keep receive a payment issue message and I have download other app with no problem."
25566,"iHeartRadio",2017-02-09,3,"okay Hard to figure out how to get the music I want and not what I do not want."
25567,"iHeartRadio",2013-12-17,5,"kick ass The good radio app ever! let us me listen to all the station's I can create never use any other app ever again!"
25572,"iHeartRadio",2014-04-24,1,"Awful I have have to deleat and download this app 5 time already and it still do not work do not get this app"
25577,"iHeartRadio",2014-05-09,1,"difficult to use / no direction good not change to my zip code for local station no time to continue to fool with it... gotta go..."
25578,"iHeartRadio",2013-09-04,2,"NOW WHAT I expect i LIKE PANDORA good THIS seem TO MAKE YOU LISTEN TO JUST CERTAIN channel I LIKE TO MIX IT UP!"
25581,"iHeartRadio",2013-04-05,3,"do not know I have not listen to this since download it but I want it to be remove from my review box."
25584,"iHeartRadio",2016-04-28,5,"amaze APP!! mu mu 1 / 2 This app be the good it have all my favorite music and it even have a Prince tribute when he die really sweet I can listen to my favorite music and I do not even need a account for it. You can not really listen to specific artist with out a account otherwise"
